Integrais por Barra PC
Tempo;Resultado;Erro;A;B
0;2474.68;25.3216;0;10
0;2474.91;25.0934;0;10
0;2475.13;24.8652;0;10
0;2475.36;24.6369;0;10
0;2475.59;24.4087;0;10
0;2475.82;24.1804;0;10
0;2476.05;23.9521;0;10
0;2476.28;23.7238;0;10
0;2476.5;23.4955;0;10
0;2476.73;23.2672;0;10
0;2476.96;23.0388;0;10
0;2477.19;22.8105;0;10
0;2477.42;22.5821;0;10
0;2477.65;22.3537;0;10
0;2477.87;22.1253;0;10
0;2478.1;21.8969;0;10
0;2478.33;21.6684;0;10
0;2478.56;21.44;0;10
0;2478.79;21.2115;0;10
0;2479.02;20.983;0;10
0;2479.25;20.7545;0;10
0;2479.47;20.526;0;10
0;2479.7;20.2974;0;10
0;2479.93;20.0689;0;10
0;2480.16;19.8403;0;10
0;2480.39;19.6117;0;10
0;2480.62;19.3831;0;10
0;2480.85;19.1545;0;10
0;2481.07;18.9259;0;10
0;2481.3;18.6972;0;10
0;2481.53;18.4686;0;10
0;2481.76;18.2399;0;10
0;2481.99;18.0112;0;10
0;2482.22;17.7825;0;10
0;2482.45;17.5538;0;10
0;2482.67;17.325;0;10
0;2482.9;17.0963;0;10
0;2483.13;16.8675;0;10
0;2483.36;16.6387;0;10
0;2483.59;16.4099;0;10
0;2483.82;16.1811;0;10
0;2484.05;15.9523;0;10
0;2484.28;15.7234;0;10
0;2484.51;15.4945;0;10
0;2484.73;15.2656;0;10
0;2484.96;15.0367;0;10
0;2485.19;14.8078;0;10
0;2485.42;14.5789;0;10
0;2485.65;14.35;0;10
0;2485.88;14.121;0;10
0;2486.11;13.892;0;10
0;2486.34;13.663;0;10
0;2486.57;13.434;0;10
0;2486.8;13.205;0;10
0;2487.02;12.9759;0;10
0;2487.25;12.7469;0;10
0;2487.48;12.5178;0;10
0;2487.71;12.2887;0;10
0;2487.94;12.0596;0;10
0;2488.17;11.8305;0;10
0;2488.4;11.6014;0;10
0;2488.63;11.3722;0;10
0;2488.86;11.143;0;10
0;2489.09;10.9138;0;10
0;2489.32;10.6846;0;10
0;2489.54;10.4554;0;10
0;2489.77;10.2262;0;10
0;2490;9.99695;0;10
0;2490.23;9.76769;0;10
0;2490.46;9.53841;0;10
0;2490.69;9.30911;0;10
0;2490.92;9.0798;0;10
0;2491.15;8.85048;0;10
0;2491.38;8.62113;0;10
0;2491.61;8.39178;0;10
0;2491.84;8.1624;0;10
0;2492.07;7.93301;0;10
0;2492.3;7.7036;0;10
0;2492.53;7.47418;0;10
0;2492.76;7.24474;0;10
0;2492.98;7.01529;0;10
0;2493.21;6.78582;0;10
0;2493.44;6.55634;0;10
0;2493.67;6.32684;0;10
0;2493.9;6.09732;0;10
0;2494.13;5.86779;0;10
0;2494.36;5.63824;0;10
0;2494.59;5.40867;0;10
0;2494.82;5.17909;0;10
0;2495.05;4.9495;0;10
0;2495.28;4.71988;0;10
0;2495.51;4.49026;0;10
0;2495.74;4.26061;0;10
0;2495.97;4.03095;0;10
0;2496.2;3.80128;0;10
0;2496.43;3.57159;0;10
0;2496.66;3.34188;0;10
0;2496.89;3.11216;0;10
0;2497.12;2.88242;0;10
0;2497.35;2.65266;0;10
0;2497.58;2.42289;0;10
0;2090.74;409.26;0;10
0;2090.93;409.068;0;10
0;2091.12;408.875;0;10
0;2091.32;408.683;0;10
0;2091.51;408.49;0;10
0;2091.7;408.298;0;10
0;2091.89;408.106;0;10
0;2092.09;407.913;0;10
0;2092.28;407.721;0;10
0;2092.47;407.528;0;10
0;2092.66;407.336;0;10
0;2092.86;407.143;0;10
0;2093.05;406.951;0;10
0;2093.24;406.758;0;10
0;2093.43;406.566;0;10
0;2093.63;406.373;0;10
0;2093.82;406.181;0;10
0;2094.01;405.988;0;10
0;2094.2;405.796;0;10
0;2094.4;405.603;0;10
0;2094.59;405.41;0;10
0;2094.78;405.218;0;10
0;2094.97;405.025;0;10
0;2095.17;404.833;0;10
0;2095.36;404.64;0;10
0;2095.55;404.447;0;10
0;2095.75;404.255;0;10
0;2095.94;404.062;0;10
0;2096.13;403.869;0;10
0;2096.32;403.676;0;10
0;2096.52;403.484;0;10
0;2096.71;403.291;0;10
0;2096.9;403.098;0;10
0;2097.09;402.905;0;10
0;2097.29;402.713;0;10
0;2097.48;402.52;0;10
0;2097.67;402.327;0;10
0;2097.87;402.134;0;10
0;2098.06;401.941;0;10
0;2098.25;401.748;0;10
0;2098.44;401.556;0;10
0;2098.64;401.363;0;10
0;2098.83;401.17;0;10
0;2099.02;400.977;0;10
0;2099.22;400.784;0;10
0;2099.41;400.591;0;10
0;2099.6;400.398;0;10
0;2099.79;400.205;0;10
0;2099.99;400.012;0;10
0;2100.18;399.819;0;10
0;2100.37;399.626;0;10
0;2100.57;399.433;0;10
0;2100.76;399.24;0;10
0;2100.95;399.047;0;10
0;2101.15;398.854;0;10
0;2101.34;398.661;0;10
0;2101.53;398.468;0;10
0;2101.73;398.275;0;10
0;2101.92;398.082;0;10
0;2102.11;397.888;0;10
0;2102.3;397.695;0;10
0;2102.5;397.502;0;10
0;2102.69;397.309;0;10
0;2102.88;397.116;0;10
0;2103.08;396.923;0;10
0;2103.27;396.729;0;10
0;2103.46;396.536;0;10
0;2103.66;396.343;0;10
0;2103.85;396.15;0;10
0;2104.04;395.957;0;10
0;2104.24;395.763;0;10
0;2104.43;395.57;0;10
0;2104.62;395.377;0;10
0;2104.82;395.183;0;10
0;2105.01;394.99;0;10
0;2105.2;394.797;0;10
0;2105.4;394.603;0;10
0;2105.59;394.41;0;10
0;2105.78;394.217;0;10
0;2105.98;394.023;0;10
0;2106.17;393.83;0;10
0;2106.36;393.636;0;10
0;2106.56;393.443;0;10
0;2106.75;393.25;0;10
0;2106.94;393.056;0;10
0;2107.14;392.863;0;10
0;2107.33;392.669;0;10
0;2107.52;392.476;0;10
0;2107.72;392.282;0;10
0;2107.91;392.089;0;10
0;2108.1;391.895;0;10
0;2108.3;391.702;0;10
0;2108.49;391.508;0;10
0;2108.69;391.314;0;10
0;2108.88;391.121;0;10
0;2109.07;390.927;0;10
0;2109.27;390.734;0;10
0;2109.46;390.54;0;10
0;2109.65;390.346;0;10
0;2109.85;390.153;0;10
0;2110.04;389.959;0;10
0;2110.23;389.765;0;10
0;2110.43;389.572;0;10
0;2110.62;389.378;0;10
0;2110.82;389.184;0;10
0;2111.01;388.99;0;10
0;2111.2;388.797;0;10
0;2111.4;388.603;0;10
0;2111.59;388.409;0;10
0;2111.78;388.215;0;10
0;2111.98;388.022;0;10
0;2112.17;387.828;0;10
0;2112.37;387.634;0;10
0;2112.56;387.44;0;10
0;2112.75;387.246;0;10
0;2112.95;387.052;0;10
0;2113.14;386.859;0;10
0;2113.34;386.665;0;10
0;2113.53;386.471;0;10
0;2113.72;386.277;0;10
0;2113.92;386.083;0;10
0;2114.11;385.889;0;10
0;2114.31;385.695;0;10
0;2114.5;385.501;0;10
0;2114.69;385.307;0;10
0;2114.89;385.113;0;10
0;2115.08;384.919;0;10
0;2115.28;384.725;0;10
0;2115.47;384.531;0;10
0;2115.66;384.337;0;10
0;2115.86;384.143;0;10
0;2116.05;383.949;0;10
0;2116.25;383.755;0;10
0;2116.44;383.56;0;10
0;2116.63;383.366;0;10
0;2116.83;383.172;0;10
0;2117.02;382.978;0;10
0;2117.22;382.784;0;10
0;2117.41;382.59;0;10
0;2117.6;382.396;0;10
0;2117.8;382.201;0;10
0;2117.99;382.007;0;10
0;2118.19;381.813;0;10
0;2118.38;381.619;0;10
0;2118.58;381.424;0;10
0;2118.77;381.23;0;10
0;2118.96;381.036;0;10
0;2119.16;380.842;0;10
0;2119.35;380.647;0;10
0;2119.55;380.453;0;10
0;2119.74;380.259;0;10
0;2119.94;380.064;0;10
0;2120.13;379.87;0;10
0;2120.32;379.676;0;10
0;2120.52;379.481;0;10
0;2120.71;379.287;0;10
0;2120.91;379.092;0;10
0;2121.1;378.898;0;10
0;2121.3;378.703;0;10
0;2121.49;378.509;0;10
0;2121.69;378.314;0;10
0;2121.88;378.12;0;10
0;2122.07;377.926;0;10
0;2122.27;377.731;0;10
0;2122.46;377.536;0;10
0;2122.66;377.342;0;10
0;2122.85;377.147;0;10
0;2123.05;376.953;0;10
0;2123.24;376.758;0;10
0;2123.44;376.564;0;10
0;2123.63;376.369;0;10
0;2123.83;376.174;0;10
0;2124.02;375.98;0;10
0;2124.21;375.785;0;10
0;2124.41;375.591;0;10
0;2124.6;375.396;0;10
0;2124.8;375.201;0;10
0;2124.99;375.006;0;10
0;2125.19;374.812;0;10
0;2125.38;374.617;0;10
0;2125.58;374.422;0;10
0;2125.77;374.228;0;10
0;2125.97;374.033;0;10
0;2126.16;373.838;0;10
0;2126.36;373.643;0;10
0;2126.55;373.448;0;10
0;2126.75;373.254;0;10
0;2126.94;373.059;0;10
0;2127.14;372.864;0;10
0;2127.33;372.669;0;10
0;2127.53;372.474;0;10
0;2127.72;372.279;0;10
0;2127.92;372.084;0;10
0;2128.11;371.89;0;10
0;2128.31;371.695;0;10
0;2128.5;371.5;0;10
0;2128.7;371.305;0;10
0;2128.89;371.11;0;10
0;2129.09;370.915;0;10
0;2129.28;370.72;0;10
0;2129.48;370.525;0;10
0;2129.67;370.33;0;10
0;2129.87;370.135;0;10
0;2130.06;369.94;0;10
0;2130.26;369.745;0;10
0;2130.45;369.55;0;10
0;2130.65;369.354;0;10
0;2130.84;369.159;0;10
0;2131.04;368.964;0;10
0;2131.23;368.769;0;10
0;2131.43;368.574;0;10
0;2131.62;368.379;0;10
0;2131.82;368.184;0;10
0;2132.01;367.988;0;10
0;2132.21;367.793;0;10
0;2132.4;367.598;0;10
0;2132.6;367.403;0;10
0;2132.79;367.208;0;10
0;2132.99;367.012;0;10
0;2133.18;366.817;0;10
0;2133.38;366.622;0;10
0;2133.57;366.427;0;10
0;2133.77;366.231;0;10
0;2133.96;366.036;0;10
0;2134.16;365.841;0;10
0;2134.35;365.645;0;10
0;2134.55;365.45;0;10
0;2134.75;365.255;0;10
0;2134.94;365.059;0;10
0;2135.14;364.864;0;10
0;2135.33;364.668;0;10
0;2135.53;364.473;0;10
0;2135.72;364.278;0;10
0;2135.92;364.082;0;10
0;2136.11;363.887;0;10
0;2136.31;363.691;0;10
0;2136.5;363.496;0;10
0;2136.7;363.3;0;10
0;2136.9;363.105;0;10
0;2137.09;362.909;0;10
0;2137.29;362.714;0;10
0;2137.48;362.518;0;10
0;2137.68;362.322;0;10
0;2137.87;362.127;0;10
0;2138.07;361.931;0;10
0;2138.26;361.736;0;10
0;2138.46;361.54;0;10
0;2138.66;361.344;0;10
0;2138.85;361.149;0;10
0;2139.05;360.953;0;10
0;2139.24;360.757;0;10
0;2139.44;360.562;0;10
0;2139.63;360.366;0;10
0;2139.83;360.17;0;10
0;2140.03;359.975;0;10
0;2140.22;359.779;0;10
0;2140.42;359.583;0;10
0;2140.61;359.387;0;10
0;2140.81;359.192;0;10
0;2141;358.996;0;10
0;2141.2;358.8;0;10
0;2141.4;358.604;0;10
0;2141.59;358.408;0;10
0;2141.79;358.212;0;10
0;2141.98;358.017;0;10
0;2142.18;357.821;0;10
0;2142.38;357.625;0;10
0;2142.57;357.429;0;10
0;2142.77;357.233;0;10
0;2142.96;357.037;0;10
0;2143.16;356.841;0;10
0;2143.35;356.645;0;10
0;2143.55;356.449;0;10
0;2143.75;356.253;0;10
0;2143.94;356.057;0;10
0;2144.14;355.861;0;10
0;2144.33;355.665;0;10
0;2144.53;355.469;0;10
0;2144.73;355.273;0;10
0;2144.92;355.077;0;10
0;2145.12;354.881;0;10
0;2145.32;354.685;0;10
0;2145.51;354.489;0;10
0;2145.71;354.293;0;10
0;2145.9;354.096;0;10
0;2146.1;353.9;0;10
0;2146.3;353.704;0;10
0;2146.49;353.508;0;10
0;2146.69;353.312;0;10
0;2146.88;353.116;0;10
0;2147.08;352.919;0;10
0;2147.28;352.723;0;10
0;2147.47;352.527;0;10
0;2147.67;352.331;0;10
0;2147.87;352.134;0;10
0;2148.06;351.938;0;10
0;2148.26;351.742;0;10
0;2148.45;351.546;0;10
0;2148.65;351.349;0;10
0;2148.85;351.153;0;10
0;2149.04;350.957;0;10
0;2149.24;350.76;0;10
0;2149.44;350.564;0;10
0;2149.63;350.367;0;10
0;2149.83;350.171;0;10
0;2150.03;349.975;0;10
0;2150.22;349.778;0;10
0;2150.42;349.582;0;10
0;2150.61;349.385;0;10
0;2150.81;349.189;0;10
0;2151.01;348.992;0;10
0;2151.2;348.796;0;10
0;2151.4;348.599;0;10
0;2151.6;348.403;0;10
0;2151.79;348.206;0;10
0;2151.99;348.01;0;10
0;2152.19;347.813;0;10
0;2152.38;347.617;0;10
0;2152.58;347.42;0;10
0;2152.78;347.223;0;10
0;2152.97;347.027;0;10
0;2153.17;346.83;0;10
0;2153.37;346.634;0;10
0;2153.56;346.437;0;10
0;2153.76;346.24;0;10
0;2153.96;346.043;0;10
0;2154.15;345.847;0;10
0;2154.35;345.65;0;10
0;2154.55;345.453;0;10
0;2154.74;345.257;0;10
0;2154.94;345.06;0;10
0;2155.14;344.863;0;10
0;2155.33;344.666;0;10
0;2155.53;344.47;0;10
0;2155.73;344.273;0;10
0;2155.92;344.076;0;10
0;2156.12;343.879;0;10
0;2156.32;343.682;0;10
0;2156.51;343.485;0;10
0;2156.71;343.289;0;10
0;2156.91;343.092;0;10
0;2157.11;342.895;0;10
0;2157.3;342.698;0;10
0;2157.5;342.501;0;10
0;2157.7;342.304;0;10
0;2157.89;342.107;0;10
0;2158.09;341.91;0;10
0;2158.29;341.713;0;10
0;2158.48;341.516;0;10
0;2158.68;341.319;0;10
0;2158.88;341.122;0;10
0;2159.08;340.925;0;10
0;2159.27;340.728;0;10
0;2159.47;340.531;0;10
0;2159.67;340.334;0;10
0;2159.86;340.137;0;10
0;2160.06;339.94;0;10
0;2160.26;339.742;0;10
0;2160.45;339.545;0;10
0;2160.65;339.348;0;10
0;2160.85;339.151;0;10
0;2161.05;338.954;0;10
0;2161.24;338.757;0;10
0;2161.44;338.56;0;10
0;2161.64;338.362;0;10
0;2161.83;338.165;0;10
0;2162.03;337.968;0;10
0;2162.23;337.771;0;10
0;2162.43;337.573;0;10
0;2162.62;337.376;0;10
0;2162.82;337.179;0;10
0;2163.02;336.981;0;10
0;2163.22;336.784;0;10
0;2163.41;336.587;0;10
0;2163.61;336.389;0;10
0;2163.81;336.192;0;10
0;2164.01;335.995;0;10
0;2164.2;335.797;0;10
0;2164.4;335.6;0;10
0;2164.6;335.403;0;10
0;2164.79;335.205;0;10
0;2164.99;335.008;0;10
0;2165.19;334.81;0;10
0;2165.39;334.613;0;10
0;2165.58;334.415;0;10
0;2165.78;334.218;0;10
0;2165.98;334.02;0;10
0;2166.18;333.823;0;10
0;2166.37;333.625;0;10
0;2166.57;333.428;0;10
0;2166.77;333.23;0;10
0;2166.97;333.033;0;10
0;2167.17;332.835;0;10
0;2167.36;332.637;0;10
0;2167.56;332.44;0;10
0;2167.76;332.242;0;10
0;2167.96;332.044;0;10
0;2168.15;331.847;0;10
0;2168.35;331.649;0;10
0;2168.55;331.451;0;10
0;2168.75;331.254;0;10
0;2168.94;331.056;0;10
0;2169.14;330.858;0;10
0;2169.34;330.661;0;10
0;2169.54;330.463;0;10
0;2169.73;330.265;0;10
0;2169.93;330.067;0;10
0;2170.13;329.87;0;10
0;2170.33;329.672;0;10
0;2170.53;329.474;0;10
0;2170.72;329.276;0;10
0;2170.92;329.078;0;10
0;2171.12;328.88;0;10
0;2171.32;328.683;0;10
0;2171.52;328.485;0;10
0;2171.71;328.287;0;10
0;2171.91;328.089;0;10
0;2172.11;327.891;0;10
0;2172.31;327.693;0;10
0;2172.51;327.495;0;10
0;2172.7;327.297;0;10
0;2172.9;327.099;0;10
0;2173.1;326.901;0;10
0;2173.3;326.703;0;10
0;2173.49;326.505;0;10
0;2173.69;326.307;0;10
0;2173.89;326.109;0;10
0;2174.09;325.911;0;10
0;2174.29;325.713;0;10
0;2174.49;325.515;0;10
0;2174.68;325.317;0;10
0;2174.88;325.119;0;10
0;2175.08;324.92;0;10
0;2175.28;324.722;0;10
0;2175.48;324.524;0;10
0;2175.67;324.326;0;10
0;2175.87;324.128;0;10
0;2176.07;323.93;0;10
0;2176.27;323.731;0;10
0;2176.47;323.533;0;10
0;2176.67;323.335;0;10
0;2176.86;323.137;0;10
0;2177.06;322.938;0;10
0;2177.26;322.74;0;10
0;2177.46;322.542;0;10
0;2177.66;322.343;0;10
0;2177.85;322.145;0;10
0;2178.05;321.947;0;10
0;2178.25;321.748;0;10
0;2178.45;321.55;0;10
0;2178.65;321.352;0;10
0;2178.85;321.153;0;10
0;2179.05;320.955;0;10
0;2179.24;320.757;0;10
0;2179.44;320.558;0;10
0;2179.64;320.36;0;10
0;2179.84;320.161;0;10
0;2180.04;319.963;0;10
0;2180.24;319.764;0;10
0;2180.43;319.566;0;10
0;2180.63;319.367;0;10
0;2180.83;319.169;0;10
0;2181.03;318.97;0;10
0;2181.23;318.772;0;10
0;2181.43;318.573;0;10
0;2181.63;318.375;0;10
0;2181.82;318.176;0;10
0;2182.02;317.977;0;10
0;2182.22;317.779;0;10
0;2182.42;317.58;0;10
0;2182.62;317.381;0;10
0;2182.82;317.183;0;10
0;2183.02;316.984;0;10
0;2183.21;316.785;0;10
0;2183.41;316.587;0;10
0;2183.61;316.388;0;10
0;2183.81;316.189;0;10
0;2184.01;315.991;0;10
0;2184.21;315.792;0;10
0;2184.41;315.593;0;10
0;2184.61;315.394;0;10
0;2184.8;315.195;0;10
0;2185;314.997;0;10
0;2185.2;314.798;0;10
0;2185.4;314.599;0;10
0;2185.6;314.4;0;10
0;2185.8;314.201;0;10
0;2186;314.002;0;10
0;2186.2;313.804;0;10
0;2186.4;313.605;0;10
0;2186.59;313.406;0;10
0;2186.79;313.207;0;10
0;2186.99;313.008;0;10
0;2187.19;312.809;0;10
0;2187.39;312.61;0;10
0;2187.59;312.411;0;10
0;2187.79;312.212;0;10
0;2187.99;312.013;0;10
0;2188.19;311.814;0;10
0;2188.39;311.615;0;10
0;2188.58;311.416;0;10
0;2188.78;311.217;0;10
0;2188.98;311.018;0;10
0;2189.18;310.819;0;10
0;2189.38;310.62;0;10
0;2189.58;310.42;0;10
0;2189.78;310.221;0;10
0;2189.98;310.022;0;10
0;2190.18;309.823;0;10
0;2190.38;309.624;0;10
0;2190.58;309.425;0;10
0;2190.77;309.225;0;10
0;2190.97;309.026;0;10
0;2191.17;308.827;0;10
0;2191.37;308.628;0;10
0;2191.57;308.428;0;10
0;2191.77;308.229;0;10
0;2191.97;308.03;0;10
0;2192.17;307.831;0;10
0;2192.37;307.631;0;10
0;2192.57;307.432;0;10
0;2192.77;307.233;0;10
0;2192.97;307.033;0;10
0;2193.17;306.834;0;10
0;2193.37;306.635;0;10
0;2193.56;306.435;0;10
0;2193.76;306.236;0;10
0;2193.96;306.036;0;10
0;2194.16;305.837;0;10
0.001;2194.36;305.637;0;10
0;2194.56;305.438;0;10
0;2194.76;305.239;0;10
0;2194.96;305.039;0;10
0;2195.16;304.84;0;10
0;2195.36;304.64;0;10
0;2195.56;304.441;0;10
0;2195.76;304.241;0;10
0;2195.96;304.041;0;10
0;2196.16;303.842;0;10
0;2196.36;303.642;0;10
0;2196.56;303.443;0;10
0;2196.76;303.243;0;10
0;2196.96;303.043;0;10
0;2197.16;302.844;0;10
0;2197.36;302.644;0;10
0;2197.56;302.445;0;10
0;2197.76;302.245;0;10
0;2197.95;302.045;0;10
0;2198.15;301.845;0;10
0;2198.35;301.646;0;10
0;2198.55;301.446;0;10
0;2198.75;301.246;0;10
0;2198.95;301.047;0;10
0;2199.15;300.847;0;10
0;2199.35;300.647;0;10
0;2199.55;300.447;0;10
0;2199.75;300.247;0;10
0;2199.95;300.048;0;10
0;2200.15;299.848;0;10
0;2200.35;299.648;0;10
0;2200.55;299.448;0;10
0;2200.75;299.248;0;10
0;2200.95;299.048;0;10
0;2201.15;298.848;0;10
0;2201.35;298.648;0;10
0;2201.55;298.448;0;10
0;2201.75;298.248;0;10
0;2201.95;298.049;0;10
0;2202.15;297.849;0;10
0;2202.35;297.649;0;10
0;2202.55;297.449;0;10
0;2202.75;297.249;0;10
0;2202.95;297.049;0;10
0;2203.15;296.848;0;10
0;2203.35;296.648;0;10
0;2203.55;296.448;0;10
0;2203.75;296.248;0;10
0;2203.95;296.048;0;10
0;2204.15;295.848;0;10
0;2204.35;295.648;0;10
0;2204.55;295.448;0;10
0;2204.75;295.248;0;10
0;2204.95;295.047;0;10
0;2205.15;294.847;0;10
0;2205.35;294.647;0;10
0;2205.55;294.447;0;10
0;2205.75;294.247;0;10
0;2205.95;294.046;0;10
0;2206.15;293.846;0;10
0;2206.35;293.646;0;10
0;2206.55;293.446;0;10
0;2206.75;293.245;0;10
0;2206.95;293.045;0;10
0;2207.16;292.845;0;10
0;2207.36;292.644;0;10
0;2207.56;292.444;0;10
0;2207.76;292.244;0;10
0;2207.96;292.043;0;10
0;2208.16;291.843;0;10
0;2208.36;291.643;0;10
0;2208.56;291.442;0;10
0;2208.76;291.242;0;10
0;2208.96;291.041;0;10
0;2209.16;290.841;0;10
0;2209.36;290.64;0;10
0;2209.56;290.44;0;10
0;2209.76;290.239;0;10
0;2209.96;290.039;0;10
0;2210.16;289.838;0;10
0;2210.36;289.638;0;10
0;2210.56;289.437;0;10
0;2210.76;289.237;0;10
0;2210.96;289.036;0;10
0;2211.16;288.836;0;10
0;2211.37;288.635;0;10
0;2211.57;288.434;0;10
0;2211.77;288.234;0;10
0;2211.97;288.033;0;10
0;2212.17;287.832;0;10
0;2212.37;287.632;0;10
0;2212.57;287.431;0;10
0;2212.77;287.23;0;10
0;2212.97;287.03;0;10
0;2213.17;286.829;0;10
0;2213.37;286.628;0;10
0;2213.57;286.427;0;10
0;2213.77;286.227;0;10
0;2213.97;286.026;0;10
0;2214.17;285.825;0;10
0;2214.38;285.624;0;10
0;2214.58;285.423;0;10
0;2214.78;285.223;0;10
0;2214.98;285.022;0;10
0;2215.18;284.821;0;10
0;2215.38;284.62;0;10
0;2215.58;284.419;0;10
0;2215.78;284.218;0;10
0;2215.98;284.017;0;10
0;2216.18;283.816;0;10
0;2216.38;283.615;0;10
0;2216.59;283.414;0;10
0;2216.79;283.214;0;10
0;2216.99;283.013;0;10
0;2217.19;282.812;0;10
0;2217.39;282.611;0;10
0;2217.59;282.41;0;10
0;2217.79;282.208;0;10
0;2217.99;282.007;0;10
0;2218.19;281.806;0;10
0;2218.39;281.605;0;10
0;2218.6;281.404;0;10
0;2218.8;281.203;0;10
0;2219;281.002;0;10
0;2219.2;280.801;0;10
0;2219.4;280.6;0;10
0;2219.6;280.398;0;10
0;2219.8;280.197;0;10
0;2220;279.996;0;10
0;2220.21;279.795;0;10
0;2220.41;279.594;0;10
0;2220.61;279.392;0;10
0;2220.81;279.191;0;10
0;2221.01;278.99;0;10
0;2221.21;278.789;0;10
0;2221.41;278.587;0;10
0;2221.61;278.386;0;10
0;2221.82;278.185;0;10
0.001;2222.02;277.983;0;10
0;2222.22;277.782;0;10
0;2222.42;277.581;0;10
0;2222.62;277.379;0;10
0;2222.82;277.178;0;10
0;2223.02;276.977;0;10
0;2223.22;276.775;0;10
0;2223.43;276.574;0;10
0;2223.63;276.372;0;10
0;2223.83;276.171;0;10
0;2224.03;275.969;0;10
0;2224.23;275.768;0;10
0;2224.43;275.566;0;10
0;2224.64;275.365;0;10
0;2224.84;275.163;0;10
0;2225.04;274.962;0;10
0;2225.24;274.76;0;10
0;2225.44;274.559;0;10
0;2225.64;274.357;0;10
0;2225.84;274.156;0;10
0;2226.05;273.954;0;10
0;2226.25;273.752;0;10
0;2226.45;273.551;0;10
0;2226.65;273.349;0;10
0;2226.85;273.148;0;10
0;2227.05;272.946;0;10
0;2227.26;272.744;0;10
0;2227.46;272.542;0;10
0;2227.66;272.341;0;10
0;2227.86;272.139;0;10
0;2228.06;271.937;0;10
0;2228.26;271.736;0;10
0;2228.47;271.534;0;10
0;2228.67;271.332;0;10
0;2228.87;271.13;0;10
0;2229.07;270.928;0;10
0;2229.27;270.727;0;10
0;2229.48;270.525;0;10
0;2229.68;270.323;0;10
0;2229.88;270.121;0;10
0;2230.08;269.919;0;10
0;2230.28;269.717;0;10
0;2230.48;269.515;0;10
0;2230.69;269.313;0;10
0;2230.89;269.112;0;10
0;2231.09;268.91;0;10
0;2231.29;268.708;0;10
0;2231.49;268.506;0;10
0;2231.7;268.304;0;10
0;2231.9;268.102;0;10
0;2232.1;267.9;0;10
0;2232.3;267.698;0;10
0;2232.5;267.496;0;10
0;2232.71;267.294;0;10
0;2232.91;267.092;0;10
0;2233.11;266.889;0;10
0;2233.31;266.687;0;10
0;2233.51;266.485;0;10
0;2233.72;266.283;0;10
0;2233.92;266.081;0;10
0;2234.12;265.879;0;10
0;2234.32;265.677;0;10
0;2234.53;265.474;0;10
0;2234.73;265.272;0;10
0;2234.93;265.07;0;10
0;2235.13;264.868;0;10
0;2235.33;264.666;0;10
0;2235.54;264.463;0;10
0;2235.74;264.261;0;10
0;2235.94;264.059;0;10
0;2236.14;263.857;0;10
0;2236.35;263.654;0;10
0;2236.55;263.452;0;10
0;2236.75;263.25;0;10
0;2236.95;263.047;0;10
0;2237.16;262.845;0;10
0;2237.36;262.643;0;10
0;2237.56;262.44;0;10
0;2237.76;262.238;0;10
0;2237.96;262.035;0;10
0;2238.17;261.833;0;10
0;2238.37;261.631;0;10
0;2238.57;261.428;0;10
0;2238.77;261.226;0;10
0;2238.98;261.023;0;10
0;2239.18;260.821;0;10
0;2239.38;260.618;0;10
0;2239.58;260.416;0;10
0;2239.79;260.213;0;10
0;2239.99;260.011;0;10
0;2240.19;259.808;0;10
0;2240.39;259.605;0;10
0;2240.6;259.403;0;10
0;2240.8;259.2;0;10
0;2241;258.998;0;10
0;2241.21;258.795;0;10
0;2241.41;258.592;0;10
0;2241.61;258.39;0;10
0;2241.81;258.187;0;10
0;2242.02;257.984;0;10
0;2242.22;257.782;0;10
0;2242.42;257.579;0;10
0.001;2242.62;257.376;0;10
0;2242.83;257.173;0;10
0;2243.03;256.971;0;10
0;2243.23;256.768;0;10
0;2243.43;256.565;0;10
0;2243.64;256.362;0;10
0;2243.84;256.16;0;10
0;2244.04;255.957;0;10
0;2244.25;255.754;0;10
0;2244.45;255.551;0;10
0;2244.65;255.348;0;10
0;2244.85;255.145;0;10
0;2245.06;254.942;0;10
0;2245.26;254.74;0;10
0;2245.46;254.537;0;10
0;2245.67;254.334;0;10
0;2245.87;254.131;0;10
0;2246.07;253.928;0;10
0;2246.28;253.725;0;10
0;2246.48;253.522;0;10
0;2246.68;253.319;0;10
0;2246.88;253.116;0;10
0;2247.09;252.913;0;10
0;2247.29;252.71;0;10
0;2247.49;252.507;0;10
0;2247.7;252.304;0;10
0;2247.9;252.1;0;10
0;2248.1;251.897;0;10
0;2248.31;251.694;0;10
0;2248.51;251.491;0;10
0;2248.71;251.288;0;10
0;2248.92;251.085;0;10
0;2249.12;250.882;0;10
0;2249.32;250.679;0;10
0;2249.52;250.475;0;10
0;2249.73;250.272;0;10
0;2249.93;250.069;0;10
0;2250.13;249.866;0;10
0;2250.34;249.662;0;10
0;2250.54;249.459;0;10
0;2250.74;249.256;0;10
0;2250.95;249.053;0;10
0;2251.15;248.849;0;10
0;2251.35;248.646;0;10
0;2251.56;248.443;0;10
0;2251.76;248.239;0;10
0;2251.96;248.036;0;10
0;2252.17;247.833;0;10
0;2252.37;247.629;0;10
0;2252.57;247.426;0;10
0;2252.78;247.222;0;10
0;2252.98;247.019;0;10
0;2253.18;246.816;0;10
0;2253.39;246.612;0;10
0;2253.59;246.409;0;10
